基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
159962,华夏中证四川国改ETF,01-26,1.5985,5.03%,9.45%,21.72%,32.27%,56.76%,6.29%,https://www.howbuy.com/fund/159962
159905,工银深证红利ETF,01-26,2.9294,2.34%,10.97%,21.70%,31.54%,48.87%,6.59%,https://www.howbuy.com/fund/159905
110003,易方达上证50指数A,01-26,2.7118,2.58%,10.41%,21.56%,31.93%,57.50%,6.23%,https://www.howbuy.com/fund/110003
008887,华夏国证半导体芯片ETF联接A,01-26,1.2165,-3.50%,12.67%,21.52%,8.26%,--,10.91%,https://www.howbuy.com/fund/008887
004746,易方达上证50指数C,01-26,2.6864,2.57%,10.38%,21.48%,31.76%,57.11%,6.21%,https://www.howbuy.com/fund/004746
008888,华夏国证半导体芯片ETF联接C,01-26,1.2141,-3.51%,12.64%,21.42%,8.09%,--,10.89%,https://www.howbuy.com/fund/008888
161607,融通巨潮100指数(LOF)A,01-26,1.5370,2.60%,11.71%,21.41%,32.97%,56.44%,7.27%,https://www.howbuy.com/fund/161607
004874,融通巨潮100指数(LOF)C,01-26,1.3560,2.57%,11.60%,21.22%,32.57%,55.87%,7.18%,https://www.howbuy.com/fund/004874
510170,国联安商品ETF,01-26,2.5950,3.72%,3.14%,21.21%,27.96%,50.78%,3.63%,https://www.howbuy.com/fund/510170
159821,中银证券创业板ETF,01-26,1.2110,5.59%,14.19%,21.11%,--,--,9.55%,https://www.howbuy.com/fund/159821
166802,浙商沪深300指数增强LOF,01-26,2.2611,1.48%,10.35%,20.86%,30.53%,59.55%,6.24%,https://www.howbuy.com/fund/166802
740101,长安沪深300非周期指数,01-26,1.8270,3.40%,10.26%,20.83%,26.44%,57.91%,6.72%,https://www.howbuy.com/fund/740101
512280,景顺MSCI中国A股国际通ETF,01-26,1.6828,2.32%,10.16%,20.79%,29.47%,52.76%,6.41%,https://www.howbuy.com/fund/512280
161724,招商中证煤炭等权指数,01-26,1.0473,2.94%,-4.10%,20.78%,23.97%,33.46%,-3.71%,https://www.howbuy.com/fund/161724
512870,南华中证杭州湾区ETF,01-26,1.9659,3.05%,11.86%,20.77%,26.27%,49.35%,9.11%,https://www.howbuy.com/fund/512870
502000,西部利得中证500指增(LOF)A,01-26,1.5726,3.74%,10.49%,20.70%,25.79%,62.15%,7.92%,https://www.howbuy.com/fund/502000
159986,弘毅远方国证消费100ETF,01-26,1.6441,3.64%,10.39%,20.67%,26.33%,57.74%,7.31%,https://www.howbuy.com/fund/159986
003957,安信量化沪深300增强A,01-26,1.9913,1.77%,9.63%,20.66%,31.12%,61.06%,5.89%,https://www.howbuy.com/fund/003957
004513,海富通沪深300指数增强A,01-26,1.6145,2.93%,12.14%,20.59%,31.33%,50.85%,8.37%,https://www.howbuy.com/fund/004513
003958,安信量化沪深300增强C,01-26,1.9684,1.76%,9.61%,20.59%,30.98%,60.73%,5.87%,https://www.howbuy.com/fund/003958
009300,西部利得中证500指增(LOF)C,01-26,1.5679,3.73%,10.45%,20.58%,25.53%,--,7.89%,https://www.howbuy.com/fund/009300
004512,海富通沪深300指数增强C,01-26,1.6780,2.93%,12.13%,20.56%,31.27%,50.70%,8.36%,https://www.howbuy.com/fund/004512
512090,易方达MSCI中国A股ETF,01-26,1.8076,2.64%,10.05%,20.48%,28.28%,57.43%,6.42%,https://www.howbuy.com/fund/512090
519032,海富通上证非周期ETF联接,01-26,1.7960,2.45%,9.11%,20.46%,22.59%,48.68%,5.52%,https://www.howbuy.com/fund/519032
161811,银华沪深300指数(LOF),01-26,1.1498,3.20%,10.76%,20.35%,30.37%,48.98%,7.37%,https://www.howbuy.com/fund/161811
540012,汇丰晋信恒生龙头指数A,01-26,2.2687,2.25%,8.75%,20.26%,30.22%,47.35%,5.28%,https://www.howbuy.com/fund/540012
481012,工银深证红利ETF联接A,01-26,1.8140,2.28%,10.42%,20.26%,29.36%,45.97%,6.29%,https://www.howbuy.com/fund/481012
005113,平安沪深300指数量化增强A,01-26,1.5339,1.69%,9.93%,20.21%,26.55%,50.66%,6.51%,https://www.howbuy.com/fund/005113
502006,易方达中证国有企业改革指数(LOF),01-26,1.5918,0.09%,9.41%,20.18%,27.38%,54.23%,5.64%,https://www.howbuy.com/fund/502006
006724,工银深证红利ETF联接C,01-26,1.8058,2.28%,10.39%,20.13%,29.10%,45.39%,6.26%,https://www.howbuy.com/fund/006724
001149,汇丰晋信恒生龙头指数C,01-26,2.2553,2.24%,8.70%,20.11%,29.90%,46.58%,5.24%,https://www.howbuy.com/fund/001149
005114,平安沪深300指数量化增强C,01-26,1.5039,1.68%,9.88%,20.06%,26.23%,49.93%,6.47%,https://www.howbuy.com/fund/005114
512010,易方达沪深300医药ETF,01-26,3.2206,7.56%,7.15%,20.06%,16.07%,66.98%,7.19%,https://www.howbuy.com/fund/512010
512760,国泰CES半导体ETF,01-26,1.3128,-2.74%,12.23%,20.04%,10.07%,34.18%,10.36%,https://www.howbuy.com/fund/512760
515780,浦银安盛MSCIA股ETF,01-26,1.5677,2.35%,10.05%,19.96%,29.09%,--,6.37%,https://www.howbuy.com/fund/515780
000312,华安沪深300增强A,01-26,2.6937,2.07%,9.45%,19.94%,27.01%,56.96%,5.71%,https://www.howbuy.com/fund/000312
006524,前海开源MSCI中国A股指数A,01-26,1.7208,3.71%,10.63%,19.92%,23.96%,46.66%,6.99%,https://www.howbuy.com/fund/006524
512560,易方达中证军工ETF,01-26,1.4128,-3.28%,3.47%,19.89%,23.97%,66.19%,-2.55%,https://www.howbuy.com/fund/512560
257060,国联安商品ETF联接,01-26,0.8083,3.47%,2.92%,19.87%,26.18%,47.23%,3.39%,https://www.howbuy.com/fund/257060
006525,前海开源MSCI中国A股指数C,01-26,1.7129,3.70%,10.60%,19.87%,23.82%,46.34%,6.98%,https://www.howbuy.com/fund/006525
000313,华安沪深300增强C,01-26,2.5779,2.06%,9.41%,19.82%,26.76%,56.33%,5.68%,https://www.howbuy.com/fund/000313
006560,华夏中证四川国改ETF联接A,01-26,1.4263,4.76%,8.47%,19.68%,29.23%,48.96%,5.93%,https://www.howbuy.com/fund/006560
512380,银华MSCI中国A股ETF,01-26,1.5601,2.02%,9.66%,19.66%,27.53%,50.92%,5.99%,https://www.howbuy.com/fund/512380
512810,华宝中证军工ETF,01-26,1.2627,-3.46%,3.59%,19.65%,21.66%,66.43%,-2.53%,https://www.howbuy.com/fund/512810
512360,平安MSCI中国A股国际ETF,01-26,1.7898,2.01%,9.64%,19.59%,25.67%,53.37%,6.04%,https://www.howbuy.com/fund/512360
006561,华夏中证四川国改ETF联接C,01-26,1.4176,4.75%,8.44%,19.59%,29.03%,48.50%,5.90%,https://www.howbuy.com/fund/006561
450008,国富沪深300指数增强,01-26,1.9040,2.09%,11.87%,19.45%,26.68%,55.05%,8.43%,https://www.howbuy.com/fund/450008
515350,民生加银沪深300ETF,01-26,6.0520,1.61%,10.01%,19.41%,29.40%,51.07%,6.16%,https://www.howbuy.com/fund/515350
161715,招商中证大宗商品指数LOF,01-26,1.1933,3.90%,5.29%,19.39%,19.56%,35.68%,5.89%,https://www.howbuy.com/fund/161715
167601,国金沪深300指数增强,01-26,1.3519,3.22%,10.32%,19.36%,24.29%,37.78%,6.63%,https://www.howbuy.com/fund/167601
167503,安信一带一路指数,01-26,1.3610,1.19%,9.05%,19.33%,21.31%,31.56%,7.76%,https://www.howbuy.com/fund/167503
513900,华安CES港股通精选100ETF,01-26,1.2114,-0.01%,11.34%,19.31%,20.23%,19.46%,8.36%,https://www.howbuy.com/fund/513900
240014,华宝中证100指数A,01-26,2.2787,1.44%,10.06%,19.30%,29.49%,50.79%,6.00%,https://www.howbuy.com/fund/240014
005832,景顺长城MSCI中国A股ETF,01-26,1.6266,2.15%,9.43%,19.28%,27.00%,47.82%,5.94%,https://www.howbuy.com/fund/005832
004854,广发中证全指汽车指数A,01-26,1.3639,2.56%,2.02%,19.26%,56.52%,74.21%,0.24%,https://www.howbuy.com/fund/004854
512550,嘉实富时中国A50ETF,01-26,1.8655,1.61%,10.13%,19.26%,28.87%,48.93%,5.48%,https://www.howbuy.com/fund/512550
007143,国投瑞银沪深300指数量化A,01-26,1.6129,1.24%,9.80%,19.25%,27.64%,51.77%,6.24%,https://www.howbuy.com/fund/007143
004855,广发中证全指汽车指数C,01-26,1.3610,2.56%,2.01%,19.22%,56.38%,73.89%,0.24%,https://www.howbuy.com/fund/004855
159912,汇添富深证300ETF,01-26,2.1305,2.82%,10.88%,19.19%,22.37%,49.52%,7.15%,https://www.howbuy.com/fund/159912
007405,华宝中证100指数C,01-26,2.2636,1.43%,10.02%,19.19%,29.22%,50.19%,5.97%,https://www.howbuy.com/fund/007405
000656,前海开源沪深300指数,01-26,1.9950,1.37%,9.56%,19.18%,27.97%,54.97%,5.84%,https://www.howbuy.com/fund/000656
006704,易方达MSCI中国A股联接A,01-26,1.6534,2.49%,9.45%,19.17%,26.31%,53.18%,6.02%,https://www.howbuy.com/fund/006704
410008,华富中证100指数,01-26,2.3773,1.33%,9.46%,19.16%,30.04%,49.60%,5.67%,https://www.howbuy.com/fund/410008
515930,永赢沪深300ETF,01-26,6.0754,1.51%,9.48%,19.15%,28.20%,--,5.76%,https://www.howbuy.com/fund/515930
512990,MSCI中国A股ETF,01-26,1.8746,2.07%,9.63%,19.14%,25.02%,50.45%,5.93%,https://www.howbuy.com/fund/512990
006705,易方达MSCI中国A股联接C,01-26,1.6465,2.49%,9.44%,19.14%,26.25%,53.02%,6.01%,https://www.howbuy.com/fund/006705
007144,国投瑞银沪深300指数量化C,01-26,1.6019,1.23%,9.76%,19.12%,27.38%,51.12%,6.21%,https://www.howbuy.com/fund/007144
512520,柏瑞MSCI中国A股ETF,01-26,1.7822,2.25%,9.78%,19.07%,25.76%,55.66%,6.16%,https://www.howbuy.com/fund/512520
213010,宝盈中证100指数增强A,01-26,2.5590,1.47%,9.55%,19.02%,29.24%,50.88%,5.79%,https://www.howbuy.com/fund/213010
160925,大成中华沪深港300指数(LOF)A,01-26,1.4238,1.24%,11.36%,19.02%,23.87%,35.27%,7.80%,https://www.howbuy.com/fund/160925
008973,大成中华沪深港300(LOF)C,01-26,1.4233,1.24%,11.36%,18.99%,23.83%,--,7.79%,https://www.howbuy.com/fund/008973
515770,上投摩根MSCI中国A股ETF,01-26,1.4235,2.06%,9.89%,18.95%,22.99%,--,6.26%,https://www.howbuy.com/fund/515770
512910,广发中证100ETF,01-26,1.5930,1.43%,9.96%,18.95%,29.14%,49.54%,5.94%,https://www.howbuy.com/fund/512910
163808,中银中证100指数增强,01-26,2.3290,1.39%,9.55%,18.89%,29.53%,50.36%,5.72%,https://www.howbuy.com/fund/163808
512180,建信MSCI中国A股国际通ETF,01-26,1.6099,2.07%,9.58%,18.87%,24.46%,46.35%,5.96%,https://www.howbuy.com/fund/512180
512150,富时中国A50ETF,01-26,1.9209,1.45%,8.80%,18.83%,27.10%,48.63%,4.49%,https://www.howbuy.com/fund/512150
008281,国泰CES半导体ETF联接A,01-26,1.7166,-2.55%,11.53%,18.83%,10.36%,37.38%,9.78%,https://www.howbuy.com/fund/008281
515310,添富沪深300ETF,01-26,1.4276,1.96%,9.74%,18.81%,24.76%,42.46%,6.19%,https://www.howbuy.com/fund/515310
007580,宝盈中证100指数增强C,01-26,2.5290,1.48%,9.48%,18.79%,28.70%,49.64%,5.73%,https://www.howbuy.com/fund/007580
502003,易方达中证军工指数(LOF),01-26,1.4269,-3.26%,3.48%,18.76%,22.65%,71.35%,-2.17%,https://www.howbuy.com/fund/502003
006034,富国MSCI中国A股国际指数,01-26,2.0516,2.65%,10.65%,18.75%,25.53%,53.21%,7.11%,https://www.howbuy.com/fund/006034
001344,易方达沪深300医药联接A,01-26,1.9009,7.11%,6.73%,18.75%,14.90%,60.49%,6.78%,https://www.howbuy.com/fund/001344
008282,国泰CES半导体ETF联接C,01-26,1.7106,-2.56%,11.49%,18.73%,10.18%,36.97%,9.76%,https://www.howbuy.com/fund/008282
007883,易方达沪深300医药联接C,01-26,1.8978,7.10%,6.73%,18.72%,14.84%,60.34%,6.77%,https://www.howbuy.com/fund/007883
501303,广发恒生中型股指数(LOF)A,01-26,1.1369,-0.42%,11.07%,18.70%,19.95%,23.97%,6.78%,https://www.howbuy.com/fund/501303
519100,长盛中证100指数,01-26,1.5662,1.35%,9.43%,18.69%,29.60%,51.24%,5.47%,https://www.howbuy.com/fund/519100
530018,建信深证100指数增强,01-26,2.8852,3.39%,10.82%,18.67%,25.31%,59.30%,6.44%,https://www.howbuy.com/fund/530018
160807,长盛沪深300指数LOF,01-26,1.7580,1.50%,9.19%,18.67%,26.85%,53.73%,5.52%,https://www.howbuy.com/fund/160807
160620,鹏华资源指数(LOF),01-26,1.3100,2.66%,2.26%,18.66%,15.93%,23.70%,3.31%,https://www.howbuy.com/fund/160620
501309,国泰恒生港股通指数LOF,01-26,1.3062,-0.13%,12.33%,18.66%,20.03%,25.51%,8.81%,https://www.howbuy.com/fund/501309
165515,中信保诚沪深300指数(LOF),01-26,1.2900,1.49%,9.69%,18.61%,25.88%,46.00%,6.00%,https://www.howbuy.com/fund/165515
007842,南华中证杭州湾区ETF联接A,01-26,1.4253,2.73%,10.74%,18.61%,23.36%,--,8.20%,https://www.howbuy.com/fund/007842
001015,华夏沪深300指数增强A,01-26,2.1870,2.01%,10.62%,18.60%,21.91%,44.36%,6.94%,https://www.howbuy.com/fund/001015
004996,广发恒生中型股指数(LOF)C,01-26,1.1227,-0.43%,11.00%,18.52%,19.58%,23.22%,6.74%,https://www.howbuy.com/fund/004996
006339,银华MSCI中国A股ETF联接A,01-26,1.6003,1.91%,9.14%,18.51%,25.59%,47.83%,5.63%,https://www.howbuy.com/fund/006339
007843,南华中证杭州湾区ETF联接C,01-26,1.4210,2.73%,10.70%,18.50%,23.12%,--,8.18%,https://www.howbuy.com/fund/007843
501050,华夏上证50AH优选指数LOF,01-26,1.7440,0.00%,10.66%,18.48%,20.03%,29.57%,6.54%,https://www.howbuy.com/fund/501050
008201,银华MSCI中国A股ETF联接C,01-26,1.5972,1.91%,9.13%,18.48%,25.53%,47.67%,5.62%,https://www.howbuy.com/fund/008201
515390,华安沪深300ETF,01-26,1.3712,1.42%,9.58%,18.43%,23.40%,40.61%,5.88%,https://www.howbuy.com/fund/515390
001016,华夏沪深300指数增强C,01-26,2.1220,1.97%,10.58%,18.42%,21.53%,43.67%,6.85%,https://www.howbuy.com/fund/001016
159916,深F60ETF,01-26,6.1277,0.92%,9.83%,18.41%,28.07%,40.05%,6.40%,https://www.howbuy.com/fund/159916
007275,银河沪深300指数增强A,01-26,1.6150,1.29%,10.05%,18.38%,30.02%,51.16%,6.19%,https://www.howbuy.com/fund/007275
162307,海富通中证100指数(LOF)A,01-26,1.7130,1.00%,9.46%,18.38%,29.48%,50.75%,5.74%,https://www.howbuy.com/fund/162307
006395,华夏上证50AH优选(LOF)C,01-26,1.7250,0.00%,10.65%,18.31%,19.54%,28.83%,6.55%,https://www.howbuy.com/fund/006395
512160,MSCI中国A股国际通ETF,01-26,1.7699,2.11%,9.51%,18.31%,25.10%,53.44%,5.99%,https://www.howbuy.com/fund/512160
159984,南方粤港澳大湾区ETF,01-26,1.4874,1.81%,11.10%,18.30%,28.51%,50.56%,7.98%,https://www.howbuy.com/fund/159984
501067,招商富时A-H50指数(LOF)A,01-26,1.6134,0.63%,10.36%,18.28%,20.68%,29.93%,6.03%,https://www.howbuy.com/fund/501067
003876,华宝沪深300增强A,01-26,2.2575,1.78%,10.11%,18.27%,26.34%,55.68%,6.23%,https://www.howbuy.com/fund/003876
161213,国投瑞银中证消费服务指数,01-26,2.7640,4.86%,9.08%,18.27%,22.63%,60.23%,5.18%,https://www.howbuy.com/fund/161213
002310,创金合信沪深300增强A,01-26,1.7607,0.96%,10.06%,18.26%,26.47%,52.36%,5.92%,https://www.howbuy.com/fund/002310
007276,银河沪深300指数增强C,01-26,1.6031,1.28%,10.00%,18.23%,29.69%,50.40%,6.15%,https://www.howbuy.com/fund/007276
002315,创金合信沪深300增强C,01-26,1.7602,0.96%,10.05%,18.23%,26.41%,52.23%,5.91%,https://www.howbuy.com/fund/002315
005788,MSCI中国A股国际通联接A,01-26,1.8714,1.99%,9.55%,18.23%,25.47%,52.58%,5.26%,https://www.howbuy.com/fund/005788
000042,中证财通可持续发展100A,01-26,1.9777,1.02%,9.43%,18.22%,29.28%,48.50%,6.09%,https://www.howbuy.com/fund/000042
003015,中金沪深300指数A,01-26,2.0428,1.04%,9.45%,18.22%,27.51%,55.42%,5.48%,https://www.howbuy.com/fund/003015
005870,鹏华沪深300指数,01-26,1.5246,2.09%,10.15%,18.21%,25.43%,48.86%,6.73%,https://www.howbuy.com/fund/005870
515580,华泰柏瑞中证科技100ETF,01-26,1.7968,3.10%,11.09%,18.21%,21.55%,54.74%,8.65%,https://www.howbuy.com/fund/515580
005868,平安MSCI中国A股ETF联接A,01-26,1.7769,1.82%,8.99%,18.19%,23.34%,47.93%,5.64%,https://www.howbuy.com/fund/005868
005869,平安MSCI中国A股ETF联接C,01-26,1.7705,1.82%,8.99%,18.17%,23.28%,47.79%,5.63%,https://www.howbuy.com/fund/005869
501068,招商富时A-H50指数(LOF)C,01-26,1.5997,0.63%,10.32%,18.16%,20.44%,29.43%,6.01%,https://www.howbuy.com/fund/501068
007404,华宝沪深300增强C,01-26,2.2433,1.77%,10.07%,18.16%,26.08%,55.06%,6.20%,https://www.howbuy.com/fund/007404
160615,鹏华沪深300指数(LOF)A,01-26,2.5660,1.50%,9.15%,18.14%,26.03%,49.10%,5.64%,https://www.howbuy.com/fund/160615
003884,汇安沪深300指数增强A,01-26,2.0112,2.11%,9.96%,18.13%,25.21%,52.55%,6.48%,https://www.howbuy.com/fund/003884
470068,汇添富深证300ETF联接,01-26,2.1484,2.69%,10.29%,18.12%,21.11%,47.36%,6.76%,https://www.howbuy.com/fund/470068
005789,MSCI中国A股国际通联接C,01-26,1.8516,1.99%,9.51%,18.10%,25.22%,51.96%,5.23%,https://www.howbuy.com/fund/005789
003579,中金沪深300指数C,01-26,2.0833,1.04%,9.41%,18.10%,27.25%,54.80%,5.45%,https://www.howbuy.com/fund/003579
006939,鹏华沪深300指数(LOF)C,01-26,1.9580,1.50%,9.08%,18.09%,25.92%,48.78%,5.61%,https://www.howbuy.com/fund/006939
005288,海富通创业板增强A,01-26,1.9627,5.49%,11.59%,18.08%,23.51%,62.72%,8.65%,https://www.howbuy.com/fund/005288
100038,富国沪深300增强,01-26,2.2610,3.24%,11.32%,18.07%,20.20%,35.31%,7.87%,https://www.howbuy.com/fund/100038
000596,前海开源中证军工指数A,01-26,2.1000,-3.27%,3.55%,18.04%,18.31%,65.62%,-2.14%,https://www.howbuy.com/fund/000596
005530,汇添富沪深300指数增强A,01-26,1.8542,1.87%,9.33%,18.04%,27.47%,58.26%,6.16%,https://www.howbuy.com/fund/005530
165309,建信沪深300指数LOF,01-26,1.8945,1.40%,9.48%,18.02%,26.20%,47.15%,5.81%,https://www.howbuy.com/fund/165309
003885,汇安沪深300指数增强C,01-26,1.8615,2.10%,9.91%,18.01%,24.97%,51.95%,6.45%,https://www.howbuy.com/fund/003885
002199,前海开源中证军工指数C,01-26,1.0690,-3.26%,3.48%,17.99%,18.12%,65.22%,-2.20%,https://www.howbuy.com/fund/002199
162213,泰达宏利沪深300指数增强A,01-26,2.4638,1.80%,9.72%,17.99%,25.13%,49.77%,6.10%,https://www.howbuy.com/fund/162213
510390,平安沪深300ETF,01-26,5.6591,1.42%,9.46%,17.96%,23.88%,43.73%,5.84%,https://www.howbuy.com/fund/510390
005287,海富通创业板增强C,01-26,1.9427,5.48%,11.56%,17.96%,23.27%,62.07%,8.62%,https://www.howbuy.com/fund/005287
320014,诺安沪深300指数增强A,01-26,1.7524,1.21%,9.28%,17.96%,27.61%,49.38%,5.45%,https://www.howbuy.com/fund/320014
000975,MSCI中国A股ETF联接A,01-26,1.4763,1.93%,9.02%,17.93%,21.95%,43.95%,5.53%,https://www.howbuy.com/fund/000975
003548,泰达宏利沪深300指数增强C,01-26,2.4654,1.80%,9.70%,17.90%,24.94%,49.31%,6.08%,https://www.howbuy.com/fund/003548
004488,嘉实富时中国A50ETF联接A,01-26,1.7554,1.50%,9.36%,17.90%,26.69%,45.21%,5.01%,https://www.howbuy.com/fund/004488
165810,东吴沪深300指数C,01-26,1.6311,1.49%,8.72%,17.88%,22.30%,36.40%,5.45%,https://www.howbuy.com/fund/165810
165806,东吴沪深300指数A,01-26,1.6311,1.49%,8.72%,17.88%,22.30%,36.40%,5.45%,https://www.howbuy.com/fund/165806
159983,华夏粤港澳大湾区100ETF,01-26,1.5341,1.70%,10.85%,17.87%,25.52%,--,7.73%,https://www.howbuy.com/fund/159983
007538,永赢沪深300指数A,01-26,1.6080,1.36%,9.14%,17.87%,26.21%,49.44%,5.59%,https://www.howbuy.com/fund/007538
320010,诺安中证100指数A,01-26,2.1770,1.63%,8.15%,17.87%,29.74%,49.99%,4.36%,https://www.howbuy.com/fund/320010
005735,MSCI中国A股ETF联接C,01-26,1.4706,1.93%,9.00%,17.85%,21.76%,43.54%,5.51%,https://www.howbuy.com/fund/005735
512920,新华MSCI中国A股国际ETF,01-26,1.9269,1.97%,9.40%,17.84%,22.48%,48.42%,5.89%,https://www.howbuy.com/fund/512920
007539,永赢沪深300指数C,01-26,1.6053,1.35%,9.12%,17.84%,26.14%,49.29%,5.58%,https://www.howbuy.com/fund/007539
159923,大成中证100ETF,01-26,2.4590,1.36%,9.53%,17.82%,26.10%,40.51%,5.76%,https://www.howbuy.com/fund/159923
000368,汇添富沪深300安中指数,01-26,2.5251,2.40%,8.29%,17.80%,25.58%,54.73%,6.32%,https://www.howbuy.com/fund/000368
159979,广发粤港澳大湾区100ETF,01-26,1.4204,1.68%,11.04%,17.80%,24.14%,41.98%,7.93%,https://www.howbuy.com/fund/159979
160136,南方中证国企改革指数(LOF)A,01-26,1.1058,-0.12%,9.14%,17.79%,20.91%,40.52%,5.51%,https://www.howbuy.com/fund/160136
159925,南方沪深300ETF,01-26,2.5799,1.41%,9.38%,17.79%,24.36%,45.72%,5.81%,https://www.howbuy.com/fund/159925
510360,广发沪深300ETF,01-26,1.8631,1.42%,9.34%,17.78%,23.48%,41.76%,5.76%,https://www.howbuy.com/fund/510360
005229,嘉实富时中国A50ETF联接C,01-26,1.5660,1.48%,9.32%,17.78%,26.43%,44.63%,4.98%,https://www.howbuy.com/fund/005229
008776,华安沪深300ETF联接A,01-26,1.1705,1.38%,9.47%,17.77%,--,--,5.81%,https://www.howbuy.com/fund/008776
512320,工银MSCI中国ETF,01-26,1.1652,2.06%,9.40%,17.77%,18.67%,--,5.91%,https://www.howbuy.com/fund/512320
161612,融通深证成份指数A,01-26,1.3730,2.77%,9.92%,17.73%,22.66%,49.67%,6.58%,https://www.howbuy.com/fund/161612
160638,鹏华中证一带一路指数LOF,01-26,1.4940,1.08%,8.34%,17.73%,22.56%,38.92%,7.40%,https://www.howbuy.com/fund/160638
008944,上投摩根MSCI A股ETF联接A,01-26,1.1669,1.87%,9.20%,17.71%,16.84%,--,5.78%,https://www.howbuy.com/fund/008944
008777,华安沪深300ETF联接C,01-26,1.1694,1.37%,9.45%,17.71%,--,--,5.80%,https://www.howbuy.com/fund/008777
515660,国联安沪深300ETF,01-26,5.8252,1.42%,9.36%,17.70%,24.02%,46.09%,5.76%,https://www.howbuy.com/fund/515660
008945,上投摩根MSCI A股ETF联接C,01-26,1.1663,1.87%,9.19%,17.68%,16.78%,--,5.78%,https://www.howbuy.com/fund/008945
006286,华泰柏瑞MSCIETF联接A,01-26,1.7774,2.07%,9.15%,17.67%,23.35%,49.89%,5.75%,https://www.howbuy.com/fund/006286
510310,易方达沪深300发起式ETF,01-26,2.5056,1.39%,9.34%,17.67%,23.08%,41.19%,5.78%,https://www.howbuy.com/fund/510310
164508,国富中证100指数增强LOF,01-26,1.5900,1.47%,9.43%,17.60%,27.10%,44.55%,5.72%,https://www.howbuy.com/fund/164508
006293,华泰柏瑞MSCIETF联接C,01-26,1.7595,2.06%,9.12%,17.59%,23.19%,49.51%,5.73%,https://www.howbuy.com/fund/006293
005829,建信MSCI联接A,01-26,1.7188,1.94%,8.98%,17.58%,22.63%,42.89%,5.56%,https://www.howbuy.com/fund/005829
000176,嘉实沪深300指数研究增强,01-26,2.0976,1.95%,10.41%,17.58%,21.76%,43.40%,6.69%,https://www.howbuy.com/fund/000176
513990,招商上证港股通ETF,01-26,1.1565,1.08%,13.54%,17.58%,--,--,10.55%,https://www.howbuy.com/fund/513990
007135,广发中证100ETF联接A,01-26,1.5020,1.25%,9.29%,17.57%,26.78%,45.18%,5.51%,https://www.howbuy.com/fund/007135
370023,上投摩根中证消费指数,01-26,2.5746,4.13%,9.50%,17.56%,20.25%,55.19%,5.87%,https://www.howbuy.com/fund/370023
004875,融通深证成份指数C,01-26,1.3800,2.68%,9.87%,17.55%,22.34%,49.03%,6.48%,https://www.howbuy.com/fund/004875
